,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(groupA).79,2.45941550584,0.156493537695,2.15663926609,2.34860812757,2.46404239042,2.56748009395,2.75979750745,0.0163791372038
a_subj(groupA).80,2.77080438038,0.204319908545,2.37331788813,2.64429294059,2.76031585584,2.90760831504,3.20199291444,0.0201447464834
a_subj(groupA).81,1.81973638161,0.110357389876,1.6309589119,1.73481224085,1.82212378114,1.90153864201,2.02472537873,0.0117826065271
a_subj(groupA).82,1.02361279185,0.0592283793426,0.916730159954,0.981143286294,1.02181854173,1.06139587111,1.15271393103,0.00572988897498
a_subj(groupA).83,1.924187683,0.13231683462,1.70247767187,1.83657155051,1.91693772171,2.01868245619,2.18165622336,0.0131772625607
a_subj(groupA).84,0.883401325867,0.0514420216438,0.786673342308,0.846996861952,0.883770641042,0.9207401645,0.975821194784,0.00493813317774
a_subj(groupA).85,3.44807900807,0.252731642243,2.94677136726,3.26904113068,3.4600535332,3.62156571709,3.90420954596,0.0245756913778
a_subj(groupA).86,1.37687721519,0.0766175007421,1.23576300289,1.32848895144,1.36808703335,1.43059305545,1.5286692929,0.00781364819444
a_subj(groupA).87,1.69600380434,0.114404672563,1.52884075285,1.61218810611,1.68485075019,1.76411392868,1.97082281052,0.0101324414034
a_subj(groupA).88,1.87799046505,0.119326278611,1.67893515719,1.79093024497,1.86933265925,1.9476632804,2.15250996107,0.0120166747153
a_subj(groupA).89,1.54727637418,0.094712296893,1.38662347628,1.4751439407,1.54633720564,1.61675601355,1.73106656713,0.0102389400291
a_subj(groupA).90,2.08213307198,0.137678975327,1.81265359998,1.98588502968,2.08851255708,2.17707791376,2.36303473658,0.014303276031
a_subj(groupA).91,3.21301275795,0.209420414829,2.82389060424,3.07120941986,3.19951537088,3.3628466342,3.63720849391,0.0226286643926
a_subj(groupA).92,1.48432442178,0.0959582417061,1.30156551308,1.41686453443,1.47524169212,1.54194081801,1.71036266532,0.00821050502547
a_subj(groupA).93,0.447854655335,0.0316630387444,0.387643043123,0.425055588205,0.447996574885,0.468975752178,0.507364290649,0.00294854875975
a_subj(groupA).94,3.09343813936,0.211073595476,2.66940673816,2.95214879357,3.13039288175,3.21347999957,3.48578269488,0.0191622850023
a_subj(groupA).95,3.08336375165,0.219544232242,2.67539487734,2.94613317594,3.07432638189,3.21216329733,3.53038905146,0.0210171950988
a_subj(groupA).96,1.96521937519,0.125060880406,1.72947597529,1.8769694306,1.96776552125,2.04699142,2.21200560367,0.0123302045043
a_subj(groupA).97,0.136903006109,0.00942506936019,0.119903455991,0.131081633681,0.137512016085,0.142618622623,0.156160415153,0.0010024199699
a_subj(groupA).98,3.13865497165,0.232128463626,2.72139410405,2.97902706285,3.1290938806,3.29394886211,3.60217010793,0.0226191209997
a_subj(groupA).99,1.39457298442,0.0869284233241,1.23958114104,1.33420610316,1.38568399743,1.4539823131,1.58185265608,0.00855361749022
a_subj(groupA).100,1.67500806117,0.126772061108,1.44409127659,1.59161452177,1.66364564311,1.74062657561,1.97376047724,0.0118865203219
a_subj(groupA).101,1.3550967703,0.0670875395057,1.22481003687,1.31275742568,1.35925916864,1.39402960246,1.48621628065,0.00689834966806
a_subj(groupA).102,1.2019001605,0.0705147577312,1.07538082725,1.15400495449,1.19992238836,1.24278295729,1.35187340843,0.0069076307152
a_subj(groupA).103,2.27817058859,0.138884305149,2.01517154097,2.18988751469,2.27219443509,2.36851303844,2.58091888808,0.0136690709797
a_subj(groupA).104,2.82054526187,0.207183777331,2.46822330087,2.6643991631,2.82165862873,2.94964165663,3.18451200279,0.0218124155795
a_subj(groupA).105,1.39476828851,0.0827959689778,1.23731978703,1.33340367529,1.38842487046,1.45660468158,1.55881693152,0.00817598832641
a_subj(groupA).106,1.59517292517,0.104669748339,1.39785834275,1.52159008688,1.59763077691,1.66452426861,1.79703792671,0.00976023447401
a_subj(groupA).107,1.29623334305,0.0838453360603,1.14881134402,1.23886011032,1.29130751002,1.33831113583,1.47722646842,0.0078417298569
a_subj(groupA).108,2.11233893572,0.128863095862,1.82150659445,2.02978389632,2.12722901833,2.1945465816,2.35314057253,0.013139689785
a_subj(groupA).109,1.11815494784,0.0709112370684,0.990703635739,1.06970379812,1.11120785621,1.16394377333,1.27196385529,0.00770159527731
a_subj(groupA).110,3.24580049967,0.194223746452,2.88703628312,3.10026083067,3.25252448735,3.37417489305,3.60240219005,0.0191397219104
a_subj(groupA).111,2.57806751562,0.184295271666,2.24837760535,2.44652572158,2.57759984332,2.69964495215,2.96126556638,0.0177463399316
a_subj(groupA).112,2.14501865341,0.139989954277,1.87732693756,2.05716445849,2.14637078847,2.2250316928,2.43996031886,0.014885150085
a_subj(groupA).113,3.04717740245,0.207564971969,2.60488441361,2.9025289387,3.0611373613,3.18960859648,3.3979680032,0.0219490686931
a_subj(groupA).114,2.86151658165,0.249072098187,2.41687705226,2.6799818889,2.85103690348,3.03114518079,3.40399812102,0.0263461335505
a_subj(groupA).115,3.15315199239,0.212417008257,2.73027758444,2.99161889558,3.16033257915,3.31289718077,3.53038457812,0.0206042372197
a_subj(groupA).116,1.77446853063,0.118664335741,1.54113207032,1.69046505427,1.77422101876,1.85182884592,2.0487940875,0.0130495730582
a_subj(groupA).117,0.373980968356,0.028555896097,0.319936337124,0.353294230416,0.37378735606,0.391061293122,0.433836294762,0.00274815554623
a_subj(groupA).118,3.74383131955,0.268345431669,3.15049817002,3.56403350841,3.74580161329,3.92965887754,4.23281913999,0.0266907728451
a_subj(groupA).119,2.35175176235,0.174982661064,1.9896091723,2.23709349964,2.35744638702,2.45590892323,2.70389859524,0.0171539210333
a_subj(groupA).120,2.66565954992,0.177006781739,2.34944225389,2.52896468706,2.64874527802,2.79337394229,3.01066459482,0.0190152978179
a_subj(groupA).121,1.6678901322,0.120029320757,1.42374816049,1.58950385132,1.6719591094,1.74076203247,1.92087004052,0.0101160821831
a_subj(groupA).122,2.68217037807,0.166591360088,2.37655676816,2.5555379734,2.67860247814,2.79911547601,2.97998623208,0.01578880656
a_subj(groupA).123,2.35231783502,0.140066411613,2.1062235931,2.25148351727,2.3498920734,2.4513655043,2.65389236571,0.0147327028246
a_subj(groupA).124,2.88878300663,0.231670020638,2.51961636022,2.70622755334,2.85876383407,3.04517888811,3.37634556155,0.0234136337469
a_subj(groupA).125,1.29859051875,0.0812980380565,1.16471077977,1.2400299212,1.29157657327,1.34959792671,1.48104652631,0.00792528405105
a_subj(groupA).126,3.50643961542,0.281783476078,2.9962959633,3.30199344429,3.50179756219,3.68563752277,4.18185985932,0.0280246370687
a_subj(groupA).127,2.21783705114,0.178070469896,1.9146469608,2.08899569211,2.20832503455,2.32973025101,2.62873719461,0.0166853297805
a_subj(groupA).128,3.93714797788,0.259848239539,3.50612153079,3.74570786765,3.91716712461,4.11461335998,4.49457450505,0.0261633917694
a_subj(groupA).129,3.83514675866,0.31530835724,3.24902509728,3.59979439964,3.83852941866,4.07286446417,4.42007893102,0.0327837425813
a_subj(groupA).130,2.01976297547,0.14570340522,1.77073226138,1.90915417946,2.00268214675,2.13107215277,2.30526335246,0.0139406501973
a_subj(groupA).131,1.65407462612,0.0882248734553,1.48712235907,1.5928819634,1.65313016811,1.70927094595,1.86840387917,0.00941475718274
a_subj(groupA).132,1.63899926091,0.12087487269,1.45163727412,1.55640101836,1.62664841466,1.71719597682,1.90309514373,0.012740918009
a_subj(groupA).133,1.71212117369,0.112371616078,1.49890360736,1.6363351426,1.70330517202,1.78560060233,1.94121231704,0.010696030558
