,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(groupA).65,3.31607154062,0.242731487943,2.81521832232,3.17189495686,3.31781088132,3.47844027382,3.73779189066,0.0247017369275
a_subj(groupA).66,4.46813334221,0.30710052848,3.94346035349,4.26011186688,4.45352355388,4.65721352888,5.10578260064,0.0316569777692
a_subj(groupA).67,4.21291138042,0.242068424759,3.73319609806,4.06519862342,4.23179317004,4.36358584317,4.70449650814,0.0236264119675
a_subj(groupA).68,4.00458999509,0.296809307133,3.41008454682,3.79917694671,3.99833336567,4.17391243561,4.62888735298,0.0304423645894
a_subj(groupA).69,4.0565027518,0.280609716324,3.56610741427,3.83343562378,4.05877082593,4.235375946,4.68031542332,0.0279220905926
a_subj(groupA).70,4.02576356792,0.257517251271,3.6150726253,3.82770297979,4.02532254524,4.21207855821,4.56133597123,0.0243222425943
a_subj(groupA).71,3.73130859155,0.24158005031,3.27972989922,3.57111600291,3.73486170963,3.87353018152,4.20518770568,0.0232741101086
a_subj(groupA).72,4.08336757713,0.245055120525,3.66078551841,3.88964733115,4.08704686573,4.28101246554,4.56411032872,0.0248280599524
a_subj(groupA).73,3.78452720743,0.25552373453,3.36891592116,3.6093831433,3.7703029385,3.95580232364,4.32791426802,0.027660561576
a_subj(groupA).74,3.93237059575,0.260657834741,3.45741681951,3.74979738242,3.91771898276,4.11927316641,4.45107719199,0.0239958704913
a_subj(groupA).75,4.39928778976,0.258186367799,3.82452308583,4.22651273877,4.42000019012,4.55420500676,4.93723104588,0.0254201450904
a_subj(groupA).76,3.35920508304,0.233454593436,2.94326948023,3.19032540716,3.37148363761,3.51229189544,3.78221571807,0.0225388413894
a_subj(groupA).77,4.06924189564,0.278049354051,3.50882252964,3.88433622034,4.07068752501,4.23045276841,4.6286639673,0.0292587179993
a_subj(groupA).78,4.553138795,0.304580535701,4.01169125596,4.32917963416,4.53632791508,4.7728312314,5.1320849108,0.0289179192175
a_subj(groupA).79,4.09510311541,0.302815098898,3.56844794303,3.88569871346,4.10099652232,4.27381028461,4.73543110878,0.0312713709777
a_subj(groupA).80,3.73631433729,0.241326413164,3.32903121334,3.56273159201,3.74511261268,3.90760893571,4.19359331212,0.0210421967259
a_subj(groupA).81,3.75004163102,0.255376940452,3.29404991465,3.5958272619,3.7366932921,3.92023800278,4.24268653177,0.0256833919788
a_subj(groupA).82,4.3116575045,0.257600675191,3.81985445371,4.12024270094,4.30931196426,4.48622024095,4.87424976495,0.0250281527615
a_subj(groupA).83,3.24584918799,0.217862499636,2.85625574298,3.08437497394,3.24069631015,3.39383110425,3.69645586697,0.0217132466072
a_subj(groupA).84,3.8396278768,0.269722710528,3.25581376764,3.67502530444,3.83465326951,3.99463504662,4.39743951623,0.0263027008517
a_subj(groupA).85,3.8529531591,0.244977102425,3.42073940796,3.69130374168,3.85344372193,3.99387510746,4.3897135589,0.0229942902106
a_subj(groupA).86,4.10149623566,0.251038624395,3.60717182537,3.93624741746,4.09915050905,4.27210104002,4.51578235227,0.0223361316933
a_subj(groupA).87,4.46443234109,0.266735054853,4.00285125462,4.28303741081,4.43270355442,4.66820702565,4.9368924387,0.0271632385743
a_subj(groupA).88,4.11126741868,0.28119966125,3.65801961911,3.91023559965,4.08034646428,4.28602624417,4.68180754454,0.0245181922917
a_subj(groupA).89,4.44915140338,0.279651533583,3.89172051132,4.25253455281,4.4645915761,4.62071953143,4.91948100563,0.0291295888697
a_subj(groupA).90,3.69791913218,0.248898530655,3.21886133172,3.51900920395,3.71193736925,3.8630776203,4.23883478929,0.0225630458006
a_subj(groupA).91,3.73027329324,0.223094235525,3.28850178066,3.58338720891,3.72979780099,3.85410788737,4.22345864037,0.02018340839
a_subj(groupA).92,3.8843024385,0.285968096696,3.27435292639,3.68690171913,3.91881350928,4.06775539698,4.50384963251,0.0278866267282
a_subj(groupA).93,3.49590590648,0.226334743759,3.1034856992,3.33732406632,3.46269114481,3.64981831049,3.95500076258,0.0240675425232
a_subj(groupA).94,3.59398413831,0.267758540543,3.10270518485,3.4136639742,3.59232082315,3.78175562903,4.11871892681,0.0251524238122
a_subj(groupA).95,3.80676039143,0.258501814665,3.34914203897,3.62835183393,3.80327162355,3.98656184339,4.36774757821,0.0250507750351
a_subj(groupA).96,3.97571325408,0.300369107667,3.45344415704,3.77305926142,3.9430170985,4.15563012161,4.63060441895,0.0322113400603
a_subj(groupA).97,3.47381976251,0.207563687969,3.07230445869,3.33893175694,3.47999964555,3.60398021542,3.91113288938,0.0207343999698
a_subj(groupA).98,3.87343260491,0.24518540789,3.45404061414,3.67397171387,3.8709880858,4.0583692104,4.32860049898,0.0251244331079
a_subj(groupA).99,4.50037466443,0.293246242443,3.9783803053,4.27624922637,4.49281564445,4.7248042954,5.08826036835,0.0309716786394
a_subj(groupA).100,4.05252512257,0.252979308946,3.53759143616,3.90321450485,4.04929917117,4.21825045438,4.50965364204,0.0252901495852
a_subj(groupA).101,3.86141320239,0.267677055986,3.3867363438,3.67367857732,3.85757798355,4.02629231229,4.44000496781,0.0284189328693
a_subj(groupA).102,3.16727596375,0.210360975473,2.73004332023,3.03325489568,3.1596311677,3.30167568632,3.5673603912,0.0200357246823
a_subj(groupA).103,4.07793536864,0.273403730289,3.55795309574,3.89121610232,4.0729109351,4.26292588986,4.64055487388,0.0268859843107
a_subj(groupA).104,3.68682306211,0.249213415068,3.20725687888,3.52710521637,3.69779192597,3.85703099241,4.21237058407,0.0221169169123
a_subj(groupA).105,3.72596929255,0.2466300314,3.26172554378,3.55147604653,3.74016917802,3.91180470543,4.19326470829,0.0234701094316
a_subj(groupA).106,3.62927510833,0.215185744326,3.1934153092,3.50398620651,3.62691368259,3.76548795328,4.0677406878,0.0233833694953
a_subj(groupA).107,3.70102591568,0.222971482787,3.25536344672,3.5639691613,3.70349763148,3.82553554646,4.12992444868,0.0221108056152
a_subj(groupA).108,3.81233663289,0.245375196287,3.31314185103,3.65821562707,3.7909688034,3.98210040186,4.30634384587,0.0245033781035
a_subj(groupA).109,3.72813642986,0.244001886022,3.31191560019,3.56047910538,3.71345685635,3.88603183908,4.25685562533,0.0240504016021
a_subj(groupA).110,4.70078314774,0.30093332767,4.13139479251,4.5205478907,4.67746865652,4.90168276138,5.26070492503,0.0294920239574
a_subj(groupA).111,3.35348298996,0.221146946694,2.933113911,3.19414308362,3.34008903873,3.49274971476,3.85790314518,0.0235020167787
a_subj(groupA).112,4.2911445321,0.306072916869,3.71011026014,4.04750468801,4.30226335145,4.50758655357,4.824649187,0.0303570875631
a_subj(groupA).113,4.84565590278,0.348843672329,4.18579804282,4.58208484809,4.83995198676,5.09196789074,5.50939770992,0.0366349108623
a_subj(groupA).114,3.60553695606,0.228284797331,3.19934283016,3.42672577825,3.60626594571,3.76654549389,3.999255245,0.0223783154091
a_subj(groupA).115,3.57808072822,0.197925462942,3.20348062481,3.42572002226,3.57017508355,3.7229307257,3.96683561641,0.0190758562508
a_subj(groupA).116,3.65459107368,0.232120297823,3.23068613134,3.52646331329,3.66969142056,3.79669713813,4.11884476057,0.0248358374451
a_subj(groupA).117,4.15598241671,0.284602434296,3.63297831689,3.96934097626,4.15730264629,4.32181021728,4.67934134529,0.0275848345437
a_subj(groupA).118,3.91580889986,0.257866627341,3.41989343357,3.73795707154,3.89470478184,4.08205300285,4.38744840967,0.0253489099831
a_subj(groupA).119,3.93387809961,0.256999826358,3.47337766853,3.73511080013,3.93032828763,4.12867961134,4.4800282559,0.0253779850101
a_subj(groupA).120,4.36760427987,0.285115880146,3.86556469657,4.18417126884,4.37416082476,4.52470251997,4.94466221242,0.0262979091636
a_subj(groupA).121,4.36750330907,0.281038856013,3.72586242218,4.20920219015,4.3644507923,4.55756430803,4.85893971526,0.0303525673375
a_subj(groupA).122,4.31874479756,0.325347238058,3.69175616303,4.07886025541,4.32184331927,4.53627905585,4.95325234124,0.0333149049796
a_subj(groupA).123,3.50873851198,0.212510357338,3.12339835096,3.3740779304,3.51929010784,3.64345863044,3.92426924418,0.0189840809824
a_subj(groupA).124,4.09918265716,0.293345379059,3.5782312478,3.88968429797,4.09743546699,4.29379929078,4.71459879601,0.0282437017454
a_subj(groupA).125,3.575900663,0.244482884026,3.11791529146,3.41941590082,3.54934822439,3.73552185448,4.07371296294,0.0251444375591
a_subj(groupA).126,3.3840761015,0.205529896645,3.03051123457,3.2299602232,3.40496262993,3.51619942751,3.79637869616,0.0215135493595
a_subj(groupA).127,3.93349455487,0.25745916278,3.48256583453,3.75021567789,3.90298465999,4.11100235949,4.5019640573,0.0246610568029
a_subj(groupA).128,3.64896330717,0.242791753173,3.18492342887,3.49589705831,3.62975958282,3.83801088938,4.17910105395,0.0239334366333
a_subj(groupA).129,3.91263132301,0.267189066914,3.49267032807,3.73113419879,3.87117031363,4.04467642023,4.60390904431,0.0256434210221
a_subj(groupA).130,3.73491650057,0.210973146311,3.3625530626,3.57655968742,3.75192157405,3.88106358017,4.08007618164,0.0215181873935
a_subj(groupA).131,3.82179628951,0.287260394856,3.26735887948,3.64577294368,3.8027659861,3.98318059114,4.38974258094,0.0304137926728
a_subj(groupA).132,4.34105170452,0.313342861708,3.80393536546,4.10637747887,4.33609919875,4.53606174424,4.92843576328,0.0307336346395
a_subj(groupA).133,4.15535267157,0.310126748977,3.58368174806,3.93509921277,4.11528286707,4.40361138079,4.79153846809,0.0313210089504
a_subj(groupA).134,4.12882231935,0.259267082119,3.61901621176,3.96839956852,4.12449714579,4.29507442515,4.6510293375,0.0274667087088
