,experiment_number,sample_size,groupA_RT_mean,groupB_RT_mean,groupA_Acc_mean,groupB_Acc_mean,RT_effect_size,Acc_effect_size,Drift_effect_size,p_value_RTs,p_value_Acc,p_value_Drift,seed
62,62.0,10.0,1.1321647630766036,1.0549681919613358,0.885,0.8925000000000001,0.7387864593850532,-0.14746174569342851,0.0,0.115876242427684,0.7454068632955804,0.23529411764705882,62.0
63,63.0,10.0,1.0350288078337042,1.187487065895945,0.8825000000000001,0.8924999999999998,-1.484794910433502,-0.2085773998352949,0.0,-0.0038084442438291737,0.6465289340848128,0.7764705882352941,63.0
64,64.0,10.0,1.0047275452569002,1.0171609184261399,0.8574999999999999,0.8674999999999999,-0.11976839467496184,-0.23952143521673996,0.0,-0.7918901186646508,0.5988005561070475,0.6882352941176471,64.0
65,65.0,10.0,0.9916437483102462,1.0141683270760973,0.8674999999999999,0.8625,-0.3294624563294806,0.09958591954639172,0.0,-0.470798213695106,-0.8262911648561097,0.7294117647058823,65.0
66,66.0,10.0,1.0370781217324136,1.0481563051672353,0.8825,0.8625,-0.08926368503008447,0.35271241474634474,0.0,-0.8440312109118995,-0.4405584980490005,0.7823529411764706,66.0
67,67.0,10.0,1.009348838036686,1.0806192330894386,0.86,0.8825,-0.5866783355161772,-0.42557961936911354,0.0,-0.20605559191146444,0.35389172770127375,0.4117647058823529,67.0
68,68.0,10.0,1.0588475898730476,1.072222903831026,0.8675,0.8875,-0.10289717632641672,-0.3489640361413816,0.0,-0.8206201868210037,0.4453506693324544,0.15294117647058825,68.0
69,69.0,10.0,1.077184392570598,0.9887436957809296,0.8724999999999999,0.8825000000000001,1.1645676841467238,-0.17230995806825916,0.0,0.01794579106554077,0.7045327890410887,0.17058823529411765,69.0
70,70.0,10.0,1.0473369277985562,1.0814194832090656,0.8700000000000001,0.8799999999999999,-0.3384194307646,-0.1567589832819459,0.0,-0.4590034208249141,0.7300142964878344,0.4117647058823529,70.0
71,71.0,10.0,1.078911071892376,1.090111387856649,0.8775000000000001,0.8975,-0.12293199331924731,-0.34677157023127914,0.0,-0.7865354257933691,0.44816854984143173,0.27647058823529413,71.0
72,72.0,10.0,1.065507664690942,1.0728407635957864,0.8924999999999998,0.8950000000000001,-0.05634505281627946,-0.04292289151690934,0.0,-0.9011353727989551,0.9245981500708353,0.5764705882352941,72.0
73,73.0,10.0,1.0637244282898297,1.0823668233365247,0.8925000000000001,0.8674999999999999,-0.2172780164579148,0.4041526728107964,0.0,-0.6329362432484209,-0.37808379474639364,0.6823529411764706,73.0
74,74.0,10.0,1.0862982442604312,1.0863482039931176,0.875,0.8625,-0.0004119047936470101,0.2773500981126136,0.0,-0.9992752419152409,-0.5429159887851481,0.9117647058823529,74.0
75,75.0,10.0,1.081984064981032,1.0271990067056653,0.89,0.8774999999999998,0.499130335990616,0.2047888918236374,0.0,0.27906224293698273,-0.6524882248949764,0.17647058823529413,75.0
76,76.0,10.0,1.0451280479646479,0.9782477575227029,0.8325000000000001,0.8574999999999999,0.654445857105569,-0.37181829961187374,0.0,0.1606061193778705,0.4166348519775338,0.08823529411764706,76.0
77,77.0,10.0,1.0384399444440235,1.0281712247551553,0.89,0.8825,0.10034539257849028,0.1436556392041732,0.0,0.8249895821163024,-0.7517406778580702,0.7,77.0
78,78.0,10.0,1.0585253428728134,1.072109997603341,0.8700000000000001,0.89,-0.10999491357184,-0.30480030480045583,0.0,-0.808498963725357,0.5041963508007188,0.2235294117647059,78.0
79,79.0,10.0,1.0511287159719824,1.0629389330876118,0.875,0.86,-0.09391345566364731,0.24010673783049394,0.0,-0.836028753002017,-0.5979146511585868,0.8,79.0
80,80.0,10.0,1.0893077576706502,1.0640899710206568,0.8800000000000001,0.8875,0.2492449023407957,-0.17304492808208521,0.0,0.5841677654356651,0.703337056310193,0.17647058823529413,80.0
81,81.0,10.0,1.0499483717979423,1.0354838940901878,0.8525,0.8725000000000002,0.150087931066304,-0.3950918386598384,0.0,0.7410474099569617,0.3886394291450921,0.2235294117647059,81.0
82,82.0,10.0,1.059245393168533,1.0020102498983088,0.8675,0.8925000000000001,0.5115447244859642,-0.6531005162761626,0.0,0.2676708350003752,0.16142147567483758,0.011764705882352941,82.0
83,83.0,10.0,1.0640709970626312,1.0467414551039715,0.8800000000000001,0.9075,0.18528681746606157,-0.803922136271254,0.0,0.6835396906819449,0.08903302256515558,0.11176470588235295,83.0
84,84.0,10.0,1.0322390707085947,1.083650826336615,0.89,0.8799999999999999,-0.62596215556414,0.18973665961010505,0.0,-0.17860383981420733,-0.6764006661656022,0.9058823529411765,84.0
85,85.0,10.0,1.0356593321122318,1.1154918084074896,0.925,0.8700000000000001,-0.6825054364646005,1.1352345116537383,0.0,-0.14435748015047906,-0.02059023413514927,0.9941176470588236,85.0
86,86.0,10.0,0.9973868331498915,1.066856786527142,0.8700000000000001,0.8800000000000001,-0.5950715823921597,-0.15950453320540534,0.0,-0.1999259042459427,0.725490883499492,0.6058823529411764,86.0
87,87.0,10.0,1.0742081706559286,1.0662101455756408,0.9,0.8724999999999999,0.07459212926548056,0.6673820292801846,0.0,0.8693922692050187,-0.15293722335086,0.9294117647058824,87.0
88,88.0,10.0,1.0632145887915228,1.137388222649914,0.865,0.8800000000000001,-0.4833753219582063,-0.2846049894151565,0.0,-0.29402877798992805,0.5325281988831453,0.4823529411764706,88.0
89,89.0,10.0,1.061101655896676,1.0541356990538064,0.8800000000000001,0.8924999999999998,0.07402733299475037,-0.1989417915160307,0.0,0.870371679094573,0.6617329797910663,0.37058823529411766,89.0
90,90.0,10.0,1.0645848846023784,1.027168667857509,0.865,0.9,0.3440142873969124,-0.6543358004922443,0.0,0.4517279250238069,0.16067269319092572,0.047058823529411764,90.0
91,91.0,10.0,1.0769762197614927,1.095329938498932,0.8800000000000001,0.8775000000000001,-0.15990909205521725,0.044597648774831015,0.0,-0.7248252280884853,-0.9216662185407974,0.5411764705882353,91.0
92,92.0,10.0,1.0864212523300902,1.0648645827706655,0.8775000000000001,0.8625,0.269473078988391,0.2787433258871302,0.0,0.5543174406390277,-0.5409126481982347,0.7647058823529411,92.0
