,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(groupA).155,2.55927104549,0.19620781012,2.15377671804,2.41779647801,2.56091973145,2.68922525654,2.92058165187,0.0187594241281
a_subj(groupA).156,0.789204897434,0.0511879611361,0.689363501178,0.760295973915,0.790180999303,0.817771301507,0.893912820239,0.00492088981431
a_subj(groupA).157,1.64106292485,0.112829809972,1.41760085178,1.5704119238,1.6394057609,1.70642351775,1.88893624918,0.0111069613767
a_subj(groupA).158,0.778527815389,0.0481439755571,0.689953817434,0.746377705684,0.777805886903,0.804627368165,0.883279068593,0.00479173202119
a_subj(groupA).159,3.65348618275,0.257034129879,3.1712727745,3.48380778839,3.66241886821,3.83739440031,4.14374883531,0.0233117323032
a_subj(groupA).160,1.23612937422,0.07423889526,1.1143677759,1.18738486108,1.22783162138,1.2757707631,1.39381383347,0.00818831377269
a_subj(groupA).161,3.07938659685,0.212428213037,2.62501109933,2.94317015775,3.07720869391,3.21321232855,3.47944068325,0.0207750106554
a_subj(groupA).162,1.54591321739,0.103536987688,1.34573844735,1.48071676832,1.5472305896,1.61098244461,1.75687969291,0.010600136177
a_subj(groupA).163,1.82541338117,0.12047813682,1.56773697169,1.74612545738,1.81875021524,1.90521586481,2.06437421086,0.0129070222504
a_subj(groupA).164,2.98029746197,0.190026065533,2.64000799263,2.86336850656,2.9731701681,3.09614262546,3.39767777271,0.0180384716694
a_subj(groupA).165,2.48900686569,0.180831204544,2.15122868467,2.38969063405,2.48630909038,2.58525432829,2.86373494362,0.0164618786748
a_subj(groupA).166,1.42267113056,0.0937698173635,1.2464609019,1.35067701645,1.42460972714,1.48829077187,1.59951415439,0.0101447009762
a_subj(groupA).167,1.80818063675,0.103784731237,1.60923615798,1.73020618636,1.80664629909,1.87952279599,2.01998456183,0.0108109626692
a_subj(groupA).168,2.99533923235,0.212663057005,2.5752753441,2.88892445936,3.01185751185,3.12789038498,3.4222069676,0.0222511765755
a_subj(groupA).169,2.67222765822,0.19913904499,2.34383994101,2.51872759223,2.66152377749,2.81461198604,3.05999503254,0.021574645922
